customer_id,transaction_date,city,customer_type,purchase
88,2023-10-27,Jakarta,casual,166
89,2023-08-22,Jakarta,casual,181
68,2023-11-24,Jakarta,casual,147
99,2023-07-12,Tangerang,casual,161
89,2023-04-03,Jakarta,casual,148
99,2023-12-09,Tangerang,casual,142
79,2023-05-02,Bogor,casual,153
79,2023-08-19,Bogor,casual,153
94,2023-09-21,Tangerang,casual,183
100,2023-08-20,Tangerang,casual,159
76,2023-06-02,Jakarta,casual,166
96,2023-07-07,Bogor,casual,144
99,2023-03-28,Tangerang,casual,146
73,2023-08-03,Tangerang,casual,145
70,2023-04-21,Tangerang,casual,149
99,2023-03-12,Tangerang,casual,157
94,2023-10-16,Tangerang,casual,172
59,2023-08-31,Depok,casual,158
99,2023-08-23,Tangerang,casual,172
84,2023-02-28,Tangerang,casual,166
51,2023-06-11,Bogor,casual,168
80,2023-07-13,Jakarta,casual,179
64,2023-02-02,Tangerang,casual,177
94,2023-02-18,Tangerang,casual,164
66,2023-05-18,Jakarta,casual,153
76,2023-08-14,Jakarta,casual,158
123,2023-03-06,Bogor,casual,156
114,2023-04-03,Bogor,casual,163
103,2023-06-28,Jakarta,casual,174
143,2023-05-03,Jakarta,casual,177
123,2023-09-25,Bogor,casual,185
105,2023-10-26,Depok,casual,170
146,2023-10-31,Jakarta,casual,175
103,2023-08-18,Jakarta,casual,126
113,2023-06-25,Jakarta,casual,152
107,2023-03-08,Bogor,casual,173
146,2023-08-21,Jakarta,casual,164
109,2023-10-21,Tangerang,casual,179
107,2023-07-05,Bogor,casual,162
114,2023-11-18,Bogor,casual,161
121,2023-03-06,Jakarta,casual,142
106,2023-06-29,Jakarta,casual,150
117,2023-08-22,Jakarta,casual,145
103,2023-05-26,Jakarta,casual,162
117,2023-05-03,Jakarta,casual,171
114,2023-05-09,Bogor,casual,185
141,2023-06-04,Bogor,casual,161
104,2023-06-17,Tangerang,casual,145
107,2023-07-16,Bogor,casual,172
116,2023-05-11,Jakarta,casual,151
142,2023-11-29,Jakarta,casual,162
141,2023-04-18,Bogor,casual,165
142,2023-09-18,Jakarta,casual,159
104,2023-06-09,Tangerang,casual,163
106,2023-11-10,Jakarta,casual,173
105,2023-12-18,Depok,casual,164
106,2023-06-04,Jakarta,casual,156
104,2023-11-06,Tangerang,casual,185
134,2023-10-19,Bogor,casual,162
121,2023-10-18,Jakarta,casual,157
130,2023-08-29,Tangerang,casual,182
105,2023-03-02,Depok,casual,176
125,2023-09-19,Tangerang,casual,154
119,2023-08-31,Jakarta,casual,160
141,2023-05-24,Bogor,casual,179
143,2023-08-02,Jakarta,casual,155
141,2023-12-07,Bogor,casual,178
146,2023-08-18,Jakarta,casual,135
128,2023-03-07,Jakarta,casual,172
134,2023-09-27,Bogor,casual,142
104,2023-08-19,Tangerang,casual,167
143,2023-12-19,Jakarta,casual,137
121,2023-06-17,Jakarta,casual,168
113,2023-08-03,Jakarta,casual,148
121,2023-04-11,Jakarta,casual,142
101,2023-11-10,Jakarta,casual,186
104,2023-11-03,Tangerang,casual,191
150,2023-09-08,Jakarta,casual,166
141,2023-07-23,Bogor,casual,175
141,2023-07-05,Bogor,casual,161
104,2023-08-12,Tangerang,casual,149
114,2023-03-01,Bogor,casual,138
103,2023-12-31,Jakarta,casual,134
146,2023-06-29,Jakarta,casual,169
134,2023-04-13,Bogor,casual,189
101,2023-09-23,Jakarta,casual,148
114,2023-06-13,Bogor,casual,151
119,2023-04-12,Jakarta,casual,152
146,2023-07-01,Jakarta,casual,165
106,2023-04-30,Jakarta,casual,141
125,2023-06-25,Tangerang,casual,158
150,2023-05-18,Jakarta,casual,153
146,2023-09-01,Jakarta,casual,181
114,2023-05-16,Bogor,casual,163
143,2023-06-15,Jakarta,casual,158
103,2023-04-10,Jakarta,casual,168
138,2023-08-08,Tangerang,casual,166
130,2023-03-17,Tangerang,casual,132
107,2023-04-17,Bogor,casual,178
106,2023-08-29,Jakarta,casual,179
109,2023-12-11,Tangerang,casual,153
106,2023-10-12,Jakarta,casual,178
103,2023-05-29,Jakarta,casual,172
123,2023-08-28,Bogor,casual,154
114,2023-07-15,Bogor,casual,139
146,2023-08-25,Jakarta,casual,143
104,2023-11-26,Tangerang,casual,152
128,2023-12-26,Jakarta,casual,137
150,2023-06-05,Jakarta,casual,156
132,2023-09-23,Bogor,casual,134
119,2023-11-13,Jakarta,casual,171
128,2023-05-21,Jakarta,casual,154
132,2023-04-03,Bogor,casual,170
142,2023-12-07,Jakarta,casual,157
194,2023-06-05,Jakarta,casual,147
170,2023-11-03,Bekasi,casual,147
182,2023-10-09,Bekasi,casual,179
170,2023-08-09,Bekasi,casual,157
155,2023-06-13,Jakarta,casual,180
200,2023-08-02,Jakarta,casual,153
198,2023-04-02,Bogor,casual,164
198,2023-07-29,Bogor,casual,159
182,2023-05-17,Bekasi,casual,156
198,2023-06-29,Bogor,casual,155
198,2023-05-31,Bogor,casual,151
174,2023-04-09,Jakarta,casual,162
170,2023-06-30,Bekasi,casual,161
168,2023-07-15,Tangerang,casual,159
155,2023-08-16,Jakarta,casual,157
194,2023-08-11,Jakarta,casual,181
200,2023-06-02,Jakarta,casual,161
169,2023-10-27,Bogor,casual,157
156,2023-07-28,Bekasi,casual,147
172,2023-07-31,Jakarta,casual,150
180,2023-06-20,Tangerang,casual,178
175,2023-12-10,Jakarta,casual,151
154,2023-04-28,Tangerang,casual,153
172,2023-09-29,Jakarta,casual,170
164,2023-06-02,Jakarta,casual,143
193,2023-04-20,Depok,casual,140
197,2023-11-18,Depok,casual,153
172,2023-05-01,Jakarta,casual,149
197,2023-06-17,Depok,casual,156
165,2023-05-15,Bogor,casual,173
154,2023-05-09,Tangerang,casual,148
167,2023-06-18,Jakarta,casual,152
175,2023-05-20,Jakarta,casual,171
192,2023-11-14,Tangerang,casual,147
173,2023-04-26,Jakarta,casual,195
175,2023-08-29,Jakarta,casual,140
167,2023-04-17,Jakarta,casual,137
160,2023-10-17,Jakarta,casual,170
172,2023-07-06,Jakarta,casual,156
168,2023-04-02,Tangerang,casual,144
172,2023-04-09,Jakarta,casual,166
167,2023-08-31,Jakarta,casual,164
175,2023-11-05,Jakarta,casual,155
154,2023-08-07,Tangerang,casual,131
155,2023-06-23,Jakarta,casual,167
166,2023-11-30,Jakarta,casual,188
179,2023-04-17,Bogor,casual,146
189,2023-04-16,Jakarta,casual,145
198,2023-12-11,Bogor,casual,169
188,2023-11-19,Jakarta,casual,174
188,2023-12-05,Jakarta,casual,163
189,2023-10-06,Jakarta,casual,128
192,2023-08-28,Tangerang,casual,150
175,2023-06-16,Jakarta,casual,152
169,2023-04-06,Bogor,casual,148
169,2023-05-05,Bogor,casual,151
182,2023-08-07,Bekasi,casual,172
199,2023-11-04,Jakarta,casual,139
166,2023-08-21,Jakarta,casual,152
194,2023-07-12,Jakarta,casual,143
172,2023-05-12,Jakarta,casual,143
194,2023-04-07,Jakarta,casual,167
164,2023-10-30,Jakarta,casual,165
198,2023-07-24,Bogor,casual,172
165,2023-06-01,Bogor,casual,179
198,2023-10-19,Bogor,casual,159
156,2023-08-24,Bekasi,casual,173
168,2023-12-28,Tangerang,casual,142
194,2023-09-22,Jakarta,casual,152
167,2023-04-04,Jakarta,casual,167
198,2023-12-13,Bogor,casual,165
182,2023-06-17,Bekasi,casual,154
200,2023-12-11,Jakarta,casual,154
200,2023-07-17,Jakarta,casual,166
172,2023-06-18,Jakarta,casual,165
198,2023-10-15,Bogor,casual,163
165,2023-04-29,Bogor,casual,134
192,2023-12-08,Tangerang,casual,181
170,2023-12-10,Bekasi,casual,147
193,2023-08-19,Depok,casual,154
156,2023-06-24,Bekasi,casual,170
156,2023-07-16,Bekasi,casual,155
198,2023-09-25,Bogor,casual,169
168,2023-06-02,Tangerang,casual,155
173,2023-10-09,Jakarta,casual,182
165,2023-09-16,Bogor,casual,166
177,2023-12-08,Jakarta,casual,171
175,2023-04-10,Jakarta,casual,168
164,2023-12-24,Jakarta,casual,129
166,2023-05-31,Jakarta,casual,158
193,2023-12-10,Depok,casual,175
175,2023-11-27,Jakarta,casual,156
198,2023-07-25,Bogor,casual,137
206,2023-07-30,Jakarta,casual,154
226,2023-08-26,Tangerang,casual,168
233,2023-08-12,Tangerang,casual,148
245,2023-11-24,Jakarta,casual,165
202,2023-07-31,Depok,casual,156
248,2023-06-22,Tangerang,casual,160
238,2023-06-16,Bogor,casual,175
221,2023-08-18,Bogor,casual,152
213,2023-07-15,Jakarta,casual,154
225,2023-06-04,Jakarta,casual,168
205,2023-08-03,Tangerang,casual,152
232,2023-06-20,Depok,casual,176
229,2023-05-29,Jakarta,casual,170
242,2023-12-04,Jakarta,casual,145
230,2023-11-24,Tangerang,casual,169
222,2023-08-11,Tangerang,casual,171
221,2023-11-27,Bogor,casual,139
213,2023-12-08,Jakarta,casual,163
206,2023-07-08,Jakarta,casual,140
245,2023-07-21,Jakarta,casual,153
248,2023-08-24,Tangerang,casual,142
233,2023-08-10,Tangerang,casual,143
203,2023-11-20,Tangerang,casual,149
203,2023-05-30,Tangerang,casual,178
203,2023-12-03,Tangerang,casual,153
212,2023-09-08,Depok,casual,146
210,2023-11-29,Jakarta,casual,183
213,2023-11-03,Jakarta,casual,162
239,2023-07-27,Tangerang,casual,125
242,2023-11-15,Jakarta,casual,157
232,2023-09-05,Depok,casual,176
239,2023-10-22,Tangerang,casual,158
232,2023-10-02,Depok,casual,158
231,2023-09-23,Depok,casual,177
243,2023-05-04,Jakarta,casual,174
213,2023-12-01,Jakarta,casual,161
227,2023-09-15,Jakarta,casual,153
222,2023-10-07,Tangerang,casual,159
205,2023-08-05,Tangerang,casual,154
215,2023-06-12,Depok,casual,159
220,2023-12-31,Jakarta,casual,155
232,2023-06-15,Depok,casual,175
229,2023-06-26,Jakarta,casual,137
240,2023-12-31,Tangerang,casual,182
240,2023-12-30,Tangerang,casual,175
203,2023-06-26,Tangerang,casual,169
232,2023-08-01,Depok,casual,172
240,2023-05-15,Tangerang,casual,158
228,2023-06-18,Jakarta,casual,149
213,2023-12-01,Jakarta,casual,150
229,2023-12-09,Jakarta,casual,158
242,2023-09-24,Jakarta,casual,201
233,2023-11-20,Tangerang,casual,176
213,2023-09-18,Jakarta,casual,157
240,2023-11-12,Tangerang,casual,160
211,2023-08-29,Tangerang,casual,158
203,2023-07-28,Tangerang,casual,174
223,2023-07-22,Jakarta,casual,161
221,2023-12-19,Bogor,casual,161
210,2023-09-29,Jakarta,casual,149
206,2023-09-19,Jakarta,casual,169
245,2023-08-01,Jakarta,casual,141
229,2023-12-28,Jakarta,casual,152
208,2023-05-27,Jakarta,casual,153
214,2023-09-30,Tangerang,casual,154
230,2023-09-17,Tangerang,casual,182
239,2023-06-29,Tangerang,casual,154
213,2023-09-18,Jakarta,casual,174
245,2023-06-23,Jakarta,casual,177
229,2023-11-17,Jakarta,casual,180
210,2023-09-26,Jakarta,casual,157
214,2023-09-17,Tangerang,casual,171
212,2023-06-13,Depok,casual,155
228,2023-12-03,Jakarta,casual,184
231,2023-06-22,Depok,casual,166
245,2023-08-10,Jakarta,casual,148
224,2023-05-04,Tangerang,casual,142
225,2023-06-18,Jakarta,casual,155
242,2023-08-15,Jakarta,casual,168
202,2023-05-12,Depok,casual,143
224,2023-07-14,Tangerang,casual,178
233,2023-11-13,Tangerang,casual,174
221,2023-06-19,Bogor,casual,189
242,2023-06-28,Jakarta,casual,153
208,2023-12-03,Jakarta,casual,160
231,2023-05-01,Depok,casual,142
208,2023-06-27,Jakarta,casual,173
239,2023-05-01,Tangerang,casual,146
227,2023-09-12,Jakarta,casual,158
242,2023-11-10,Jakarta,casual,152
245,2023-06-08,Jakarta,casual,155
241,2023-12-03,Depok,casual,156
248,2023-09-14,Tangerang,casual,163
212,2023-08-12,Depok,casual,174
212,2023-08-06,Depok,casual,136
233,2023-09-17,Tangerang,casual,165
247,2023-09-23,Jakarta,casual,173
205,2023-10-14,Tangerang,casual,164
240,2023-08-14,Tangerang,casual,160
231,2023-06-04,Depok,casual,157
231,2023-11-02,Depok,casual,158
224,2023-09-15,Tangerang,casual,174
224,2023-12-05,Tangerang,casual,175
206,2023-12-26,Jakarta,casual,149
231,2023-08-04,Depok,casual,194
232,2023-07-25,Depok,casual,189
224,2023-05-08,Tangerang,casual,159
227,2023-10-12,Jakarta,casual,165
245,2023-06-24,Jakarta,casual,186
226,2023-11-16,Tangerang,casual,179
226,2023-07-10,Tangerang,casual,138
240,2023-12-27,Tangerang,casual,158
260,2023-07-25,Jakarta,casual,167
295,2023-08-25,Bekasi,casual,164
294,2023-06-09,Jakarta,casual,166
293,2023-11-03,Tangerang,casual,137
294,2023-11-16,Jakarta,casual,174
269,2023-07-27,Depok,casual,169
298,2023-12-06,Bogor,casual,159
296,2023-08-08,Bogor,casual,186
280,2023-09-05,Jakarta,casual,156
265,2023-10-01,Tangerang,casual,168
274,2023-08-29,Jakarta,casual,189
262,2023-10-10,Jakarta,casual,186
284,2023-10-15,Jakarta,casual,149
299,2023-10-11,Tangerang,casual,172
286,2023-06-25,Tangerang,casual,147
255,2023-06-02,Jakarta,casual,140
272,2023-07-19,Jakarta,casual,176
264,2023-09-09,Tangerang,casual,175
275,2023-06-09,Bogor,casual,131
260,2023-09-17,Jakarta,casual,171
298,2023-08-19,Bogor,casual,158
294,2023-06-16,Jakarta,casual,174
272,2023-11-28,Jakarta,casual,165
282,2023-08-19,Bekasi,casual,143
295,2023-09-01,Bekasi,casual,162
274,2023-12-15,Jakarta,casual,143
270,2023-12-13,Bekasi,casual,161
294,2023-10-06,Jakarta,casual,159
286,2023-10-06,Tangerang,casual,138
256,2023-07-27,Jakarta,casual,161
256,2023-12-31,Jakarta,casual,154
285,2023-08-03,Jakarta,casual,189
267,2023-12-07,Tangerang,casual,169
298,2023-12-31,Bogor,casual,163
271,2023-06-11,Jakarta,casual,164
256,2023-07-27,Jakarta,casual,137
267,2023-08-01,Tangerang,casual,172
259,2023-11-13,Jakarta,casual,163
253,2023-12-02,Bogor,casual,142
262,2023-06-07,Jakarta,casual,132
286,2023-11-30,Tangerang,casual,170
281,2023-12-17,Tangerang,casual,166
280,2023-08-26,Jakarta,casual,148
299,2023-10-01,Tangerang,casual,136
300,2023-12-18,Depok,casual,147
297,2023-10-24,Jakarta,casual,162
259,2023-10-06,Jakarta,casual,153
260,2023-10-22,Jakarta,casual,168
258,2023-07-07,Bekasi,casual,164
300,2023-06-23,Depok,casual,164
268,2023-08-16,Jakarta,casual,166
252,2023-07-18,Bogor,casual,157
289,2023-12-18,Tangerang,casual,163
282,2023-11-26,Bekasi,casual,191
300,2023-11-10,Depok,casual,145
269,2023-08-29,Depok,casual,181
281,2023-10-02,Tangerang,casual,168
294,2023-06-19,Jakarta,casual,161
255,2023-10-20,Jakarta,casual,170
265,2023-10-24,Tangerang,casual,169
263,2023-09-08,Tangerang,casual,173
263,2023-08-09,Tangerang,casual,124
256,2023-08-26,Jakarta,casual,165
252,2023-10-02,Bogor,casual,165
281,2023-07-31,Tangerang,casual,176
264,2023-11-14,Tangerang,casual,153
285,2023-12-31,Jakarta,casual,166
259,2023-08-01,Jakarta,casual,160
258,2023-09-17,Bekasi,casual,159
271,2023-09-30,Jakarta,casual,154
259,2023-10-25,Jakarta,casual,153
271,2023-07-24,Jakarta,casual,162
264,2023-10-23,Tangerang,casual,192
275,2023-12-03,Bogor,casual,145
296,2023-11-24,Bogor,casual,158
269,2023-06-19,Depok,casual,172
267,2023-07-16,Tangerang,casual,147
282,2023-07-18,Bekasi,casual,151
282,2023-08-23,Bekasi,casual,151
263,2023-11-15,Tangerang,casual,160
258,2023-09-20,Bekasi,casual,164
253,2023-07-24,Bogor,casual,167
262,2023-08-27,Jakarta,casual,158
251,2023-06-21,Tangerang,casual,164
282,2023-08-23,Bekasi,casual,162
259,2023-06-28,Jakarta,casual,149
295,2023-07-07,Bekasi,casual,134
286,2023-07-26,Tangerang,casual,171
259,2023-08-02,Jakarta,casual,162
260,2023-09-22,Jakarta,casual,172
274,2023-07-02,Jakarta,casual,162
267,2023-11-14,Tangerang,casual,161
274,2023-12-02,Jakarta,casual,163
299,2023-06-18,Tangerang,casual,178
282,2023-08-10,Bekasi,casual,176
300,2023-11-02,Depok,casual,173
280,2023-09-03,Jakarta,casual,174
258,2023-07-10,Bekasi,casual,178
263,2023-11-18,Tangerang,casual,140
264,2023-10-25,Tangerang,casual,160
252,2023-11-02,Bogor,casual,127
272,2023-06-21,Jakarta,casual,175
258,2023-07-07,Bekasi,casual,176
298,2023-07-29,Bogor,casual,172
272,2023-12-08,Jakarta,casual,162
346,2023-10-12,Jakarta,casual,160
301,2023-09-18,Tangerang,casual,142
313,2023-09-16,Tangerang,casual,166
323,2023-09-12,Tangerang,casual,158
345,2023-11-05,Tangerang,casual,184
348,2023-07-09,Bogor,casual,138
341,2023-08-31,Bogor,casual,165
323,2023-10-20,Tangerang,casual,130
336,2023-11-06,Tangerang,casual,170
344,2023-08-24,Depok,casual,144
312,2023-09-30,Tangerang,casual,165
344,2023-11-20,Depok,casual,189
349,2023-07-07,Jakarta,casual,144
301,2023-08-17,Tangerang,casual,163
316,2023-10-09,Jakarta,casual,179
345,2023-11-09,Tangerang,casual,159
330,2023-08-27,Depok,casual,128
316,2023-12-23,Jakarta,casual,165
321,2023-08-26,Jakarta,casual,140
337,2023-12-30,Bogor,casual,144
344,2023-12-10,Depok,casual,170
341,2023-08-06,Bogor,casual,174
332,2023-10-24,Bogor,casual,189
337,2023-11-25,Bogor,casual,183
339,2023-07-09,Depok,casual,165
315,2023-12-06,Jakarta,casual,158
322,2023-10-25,Jakarta,casual,165
344,2023-10-06,Depok,casual,174
344,2023-09-15,Depok,casual,149
321,2023-08-08,Jakarta,casual,166
312,2023-11-20,Tangerang,casual,168
328,2023-09-14,Bogor,casual,124
335,2023-09-23,Tangerang,casual,155
345,2023-12-12,Tangerang,casual,189
323,2023-08-06,Tangerang,casual,164
317,2023-08-22,Jakarta,casual,177
312,2023-07-22,Tangerang,casual,175
312,2023-10-07,Tangerang,casual,184
316,2023-09-14,Jakarta,casual,169
312,2023-09-06,Tangerang,casual,175
335,2023-07-03,Tangerang,casual,153
332,2023-11-14,Bogor,casual,161
323,2023-10-29,Tangerang,casual,160
339,2023-10-07,Depok,casual,167
341,2023-10-20,Bogor,casual,147
312,2023-07-04,Tangerang,casual,167
309,2023-08-02,Jakarta,casual,157
330,2023-10-02,Depok,casual,146
316,2023-08-04,Jakarta,casual,190
316,2023-12-15,Jakarta,casual,173
303,2023-11-04,Bogor,casual,150
335,2023-10-01,Tangerang,casual,180
330,2023-11-15,Depok,casual,166
309,2023-11-15,Jakarta,casual,176
330,2023-10-11,Depok,casual,157
337,2023-10-22,Bogor,casual,153
349,2023-09-10,Jakarta,casual,133
341,2023-10-22,Bogor,casual,130
303,2023-08-20,Bogor,casual,167
346,2023-07-12,Jakarta,casual,180
394,2023-12-15,Bekasi,casual,163
361,2023-12-10,Bogor,casual,190
398,2023-11-09,Tangerang,casual,149
356,2023-08-30,Jakarta,casual,156
398,2023-10-25,Tangerang,casual,167
362,2023-08-05,Bogor,casual,206
380,2023-10-10,Jakarta,casual,142
378,2023-08-24,Jakarta,casual,168
395,2023-12-13,Bekasi,casual,148
398,2023-08-11,Tangerang,casual,167
383,2023-11-21,Bogor,casual,150
389,2023-12-01,Jakarta,casual,175
364,2023-10-24,Jakarta,casual,152
394,2023-12-05,Bekasi,casual,145
399,2023-08-28,Bogor,casual,163
376,2023-12-04,Tangerang,casual,155
389,2023-10-02,Jakarta,casual,155
394,2023-10-09,Bekasi,casual,149
390,2023-10-23,Tangerang,casual,165
364,2023-12-17,Jakarta,casual,167
356,2023-10-13,Jakarta,casual,139
358,2023-08-12,Tangerang,casual,144
361,2023-09-21,Bogor,casual,147
364,2023-10-29,Jakarta,casual,172
364,2023-08-27,Jakarta,casual,163
361,2023-09-06,Bogor,casual,172
366,2023-08-15,Jakarta,casual,164
366,2023-11-25,Jakarta,casual,158
370,2023-11-17,Jakarta,casual,180
380,2023-09-26,Jakarta,casual,141
376,2023-12-09,Tangerang,casual,148
372,2023-10-11,Jakarta,casual,159
395,2023-12-16,Bekasi,casual,143
364,2023-08-22,Jakarta,casual,175
378,2023-12-03,Jakarta,casual,167
358,2023-12-08,Tangerang,casual,129
378,2023-12-26,Jakarta,casual,133
370,2023-11-20,Jakarta,casual,146
361,2023-11-23,Bogor,casual,169
372,2023-10-03,Jakarta,casual,168
372,2023-12-27,Jakarta,casual,165
355,2023-08-01,Bogor,casual,163
383,2023-09-24,Bogor,casual,178
362,2023-09-18,Bogor,casual,153
364,2023-08-26,Jakarta,casual,176
391,2023-11-06,Jakarta,casual,146
375,2023-11-13,Bogor,casual,149
394,2023-09-22,Bekasi,casual,178
394,2023-09-21,Bekasi,casual,155
383,2023-09-18,Bogor,casual,179
436,2023-12-13,Bogor,casual,139
432,2023-10-21,Jakarta,casual,156
406,2023-12-12,Depok,casual,159
432,2023-10-10,Jakarta,casual,151
448,2023-12-29,Tangerang,casual,153
437,2023-10-25,Depok,casual,169
427,2023-10-02,Jakarta,casual,171
448,2023-11-07,Tangerang,casual,159
424,2023-10-23,Jakarta,casual,189
409,2023-09-19,Depok,casual,140
414,2023-11-02,Depok,casual,156
402,2023-12-23,Tangerang,casual,166
436,2023-09-20,Bogor,casual,168
411,2023-12-14,Jakarta,casual,157
440,2023-10-25,Depok,casual,145
447,2023-11-13,Bogor,casual,174
429,2023-10-24,Bogor,casual,160
436,2023-10-16,Bogor,casual,176
410,2023-10-17,Jakarta,casual,176
424,2023-11-13,Jakarta,casual,152
420,2023-10-07,Bekasi,casual,178
450,2023-12-25,Jakarta,casual,166
447,2023-11-25,Bogor,casual,158
410,2023-10-05,Jakarta,casual,179
423,2023-10-11,Jakarta,casual,147
436,2023-09-24,Bogor,casual,182
424,2023-12-19,Jakarta,casual,160
432,2023-10-13,Jakarta,casual,127
403,2023-09-20,Jakarta,casual,162
432,2023-12-30,Jakarta,casual,169
436,2023-09-03,Bogor,casual,170
437,2023-12-12,Depok,casual,193
438,2023-12-23,Jakarta,casual,166
405,2023-10-02,Jakarta,casual,151
425,2023-12-07,Jakarta,casual,176
410,2023-12-23,Jakarta,casual,159
433,2023-12-24,Tangerang,casual,149
468,2023-11-15,Jakarta,casual,158
483,2023-11-10,Jakarta,casual,177
471,2023-11-09,Tangerang,casual,155
497,2023-11-16,Tangerang,casual,172
499,2023-10-03,Jakarta,casual,159
486,2023-10-03,Tangerang,casual,148
468,2023-10-23,Jakarta,casual,148
488,2023-12-25,Bekasi,casual,145
486,2023-10-19,Tangerang,casual,140
455,2023-10-13,Bogor,casual,170
497,2023-10-15,Tangerang,casual,157
496,2023-10-19,Tangerang,casual,180
485,2023-10-22,Tangerang,casual,140
467,2023-11-25,Bogor,casual,181
471,2023-12-24,Tangerang,casual,155
495,2023-10-01,Tangerang,casual,176
470,2023-11-15,Tangerang,casual,165
471,2023-11-22,Tangerang,casual,162
473,2023-10-15,Tangerang,casual,185
493,2023-11-28,Bogor,casual,149
500,2023-10-02,Tangerang,casual,157
480,2023-11-29,Jakarta,casual,147
471,2023-11-26,Tangerang,casual,147
464,2023-10-06,Jakarta,casual,154
471,2023-11-02,Tangerang,casual,152
486,2023-10-04,Tangerang,casual,135
498,2023-12-07,Jakarta,casual,161
467,2023-11-15,Bogor,casual,155
486,2023-12-09,Tangerang,casual,154
493,2023-11-09,Bogor,casual,164
533,2023-11-09,Tangerang,casual,169
507,2023-12-24,Depok,casual,165
546,2023-12-18,Depok,casual,180
511,2023-11-02,Jakarta,casual,186
512,2023-11-12,Jakarta,casual,164
511,2023-11-15,Jakarta,casual,159
512,2023-11-16,Jakarta,casual,144
511,2023-12-21,Jakarta,casual,110
507,2023-11-29,Depok,casual,142
533,2023-12-09,Tangerang,casual,162
547,2023-11-25,Depok,casual,181
504,2023-12-27,Tangerang,casual,171
501,2023-12-08,Tangerang,casual,153
520,2023-11-05,Jakarta,casual,169
532,2023-11-18,Bogor,casual,159
514,2023-12-13,Tangerang,casual,185
540,2023-11-28,Jakarta,casual,152
520,2023-11-14,Jakarta,casual,172
520,2023-11-09,Jakarta,casual,149
546,2023-12-04,Depok,casual,165
506,2023-11-22,Jakarta,casual,167
547,2023-11-11,Depok,casual,151
570,2023-12-04,Depok,casual,142
586,2023-12-31,Jakarta,casual,169
584,2023-12-26,Jakarta,casual,179
559,2023-12-25,Tangerang,casual,153
559,2023-12-16,Tangerang,casual,136
557,2023-12-13,Tangerang,casual,144
557,2023-12-22,Tangerang,casual,147
587,2023-12-31,Tangerang,casual,143
560,2023-12-10,Jakarta,casual,169
589,2023-12-01,Bekasi,casual,152
23,2023-02-02,Jakarta,casual,146
11,2023-12-28,Depok,casual,191
42,2023-08-31,Bogor,casual,136
1,2023-10-09,Jakarta,casual,168
27,2023-08-27,Bogor,casual,152
6,2023-04-04,Bogor,casual,157
27,2023-09-04,Bogor,casual,162
32,2023-11-23,Jakarta,casual,172
47,2023-04-16,Depok,casual,129
35,2023-04-30,Jakarta,casual,179
11,2023-04-27,Depok,casual,161
28,2023-03-04,Tangerang,casual,172
10,2023-08-17,Jakarta,casual,167
21,2023-02-15,Jakarta,casual,176
43,2023-11-13,Tangerang,casual,150
46,2023-05-31,Jakarta,casual,155
24,2023-11-23,Depok,casual,165
41,2023-01-20,Tangerang,casual,160
21,2023-02-09,Jakarta,casual,171
21,2023-04-08,Jakarta,casual,149
1,2023-08-28,Jakarta,casual,140
14,2023-03-30,Tangerang,casual,148
32,2023-02-15,Jakarta,casual,175
47,2023-11-27,Depok,casual,142
41,2023-01-13,Tangerang,casual,152
38,2023-10-21,Jakarta,casual,145
1,2023-08-10,Jakarta,casual,179
21,2023-10-18,Jakarta,casual,152
10,2023-10-22,Jakarta,casual,142
24,2023-09-28,Depok,casual,169
19,2023-10-28,Depok,casual,180
27,2023-01-10,Bogor,casual,142
10,2023-04-11,Jakarta,casual,159
6,2023-06-15,Bogor,casual,174
19,2023-06-19,Depok,casual,180
1,2023-05-13,Jakarta,casual,146
30,2023-01-01,Jakarta,casual,145
14,2023-07-13,Tangerang,casual,168
26,2023-06-17,Jakarta,casual,149
27,2023-08-13,Bogor,casual,147
24,2023-07-20,Depok,casual,156
27,2023-08-26,Bogor,casual,183
25,2023-06-14,Jakarta,casual,131
1,2023-12-28,Jakarta,casual,162
25,2023-01-10,Jakarta,casual,169
30,2023-10-28,Jakarta,casual,161
38,2023-08-29,Jakarta,casual,153
11,2023-04-04,Depok,casual,173
42,2023-11-01,Bogor,casual,161
5,2023-09-25,Bogor,casual,166
46,2023-12-08,Jakarta,casual,164
10,2023-10-24,Jakarta,casual,161
32,2023-12-04,Jakarta,casual,155
23,2023-03-09,Jakarta,casual,182
24,2023-12-26,Depok,casual,150
10,2023-11-06,Jakarta,casual,160
6,2023-07-04,Bogor,casual,178
42,2023-04-04,Bogor,casual,139
11,2023-04-18,Depok,casual,151
21,2023-07-22,Jakarta,casual,162
24,2023-09-21,Depok,casual,155
30,2023-05-18,Jakarta,casual,160
25,2023-05-15,Jakarta,casual,174
30,2023-03-26,Jakarta,casual,180
3,2023-11-17,Jakarta,casual,186
10,2023-11-16,Jakarta,casual,174
32,2023-02-06,Jakarta,casual,157
11,2023-10-12,Depok,casual,147
11,2023-10-21,Depok,casual,172
38,2023-07-02,Jakarta,casual,152
47,2023-09-11,Depok,casual,142
32,2023-12-24,Jakarta,casual,183
24,2023-01-05,Depok,casual,162
11,2023-08-05,Depok,casual,155
11,2023-07-22,Depok,casual,172
5,2023-02-24,Bogor,casual,147
10,2023-09-04,Jakarta,casual,185
24,2023-02-03,Depok,casual,145
27,2023-03-24,Bogor,casual,146
