"id_pelanggan","tanggal_transaksi","jumlah"
41,"2024-05-09","176000"
44,"2024-05-09","141500"
48,"2024-05-09","88500"
50,"2024-05-09","93000"
53,"2024-05-09","68000"
54,"2024-05-09","292500"
55,"2024-05-09","80500"
56,"2024-05-09","251000"
58,"2024-05-09","69000"
68,"2024-05-09","63000"
70,"2024-05-09","103000"
74,"2024-05-09","174000"
75,"2024-05-09","100500"
76,"2024-05-09","173000"
78,"2024-05-09","168000"
82,"2024-05-09","90000"
83,"2024-05-09","93500"
84,"2024-05-09","86500"
86,"2024-05-09","74500"
95,"2024-05-09","95500"
96,"2024-05-09","104500"
97,"2024-05-09","80500"
100,"2024-05-09","98500"
101,"2024-05-09","119000"
107,"2024-05-09","108000"
109,"2024-05-09","105000"
116,"2024-05-09","86500"
120,"2024-05-09","97500"
121,"2024-05-09","419000"
134,"2024-05-09","238500"
136,"2024-05-09","95500"
142,"2024-05-09","92500"
143,"2024-05-09","94500"
148,"2024-05-09","114000"
153,"2024-05-09","82500"
155,"2024-05-09","113500"
159,"2024-05-09","114500"
163,"2024-05-09","104000"
164,"2024-05-09","156500"
167,"2024-05-09","72500"
169,"2024-05-09","212500"
173,"2024-05-09","156500"
174,"2024-05-09","186500"
176,"2024-05-09","120500"
178,"2024-05-09","94000"
182,"2024-05-09","93500"
185,"2024-05-09","84500"
186,"2024-05-09","73000"
187,"2024-05-09","87500"
188,"2024-05-09","148500"
193,"2024-05-09","263500"
196,"2024-05-09","166500"
203,"2024-05-09","90500"
207,"2024-05-09","67000"
208,"2024-05-09","93000"
209,"2024-05-09","85500"
216,"2024-05-09","99500"
220,"2024-05-09","64000"
228,"2024-05-09","267500"
230,"2024-05-09","178500"
234,"2024-05-09","197000"
236,"2024-05-09","91500"
237,"2024-05-09","105000"
241,"2024-05-09","104500"
250,"2024-05-09","70000"
251,"2024-05-09","83500"
252,"2024-05-09","83500"
255,"2024-05-09","107000"
258,"2024-05-09","147500"
260,"2024-05-09","66000"
262,"2024-05-09","204000"
266,"2024-05-09","69500"
272,"2024-05-09","73000"
274,"2024-05-09","87500"
283,"2024-05-09","71500"
290,"2024-05-09","78000"
302,"2024-05-09","54500"
308,"2024-05-09","113500"
313,"2024-05-09","77500"
314,"2024-05-09","84000"
324,"2024-05-09","174500"
333,"2024-05-09","69000"
339,"2024-05-09","80000"
340,"2024-05-09","97500"
345,"2024-05-09","233500"
347,"2024-05-09","288500"
348,"2024-05-09","202000"
354,"2024-05-09","90000"
364,"2024-05-09","85000"
365,"2024-05-09","106000"
373,"2024-05-09","80000"
374,"2024-05-09","83000"
375,"2024-05-09","81500"
376,"2024-05-09","71500"
379,"2024-05-09","97000"
380,"2024-05-09","113000"
382,"2024-05-09","74000"
384,"2024-05-09","112500"
386,"2024-05-09","74000"
390,"2024-05-09","153500"
394,"2024-05-09","93500"
395,"2024-05-09","92500"
400,"2024-05-09","88000"
405,"2024-05-09","221500"
417,"2024-05-09","172000"
420,"2024-05-09","106500"
426,"2024-05-09","144500"
427,"2024-05-09","87000"
429,"2024-05-09","128500"
432,"2024-05-09","82000"
437,"2024-05-09","119000"
439,"2024-05-09","81000"
440,"2024-05-09","184500"
442,"2024-05-09","200500"
444,"2024-05-09","93000"
448,"2024-05-09","94000"
452,"2024-05-09","87500"
456,"2024-05-09","106500"
458,"2024-05-09","78500"
459,"2024-05-09","79000"
460,"2024-05-09","78000"
467,"2024-05-09","118000"
468,"2024-05-09","72500"
469,"2024-05-09","189000"
473,"2024-05-09","80500"
476,"2024-05-09","155500"
477,"2024-05-09","121500"
480,"2024-05-09","96500"
482,"2024-05-09","80000"
484,"2024-05-09","58500"
500,"2024-05-09","77000"
503,"2024-05-09","88500"
505,"2024-05-09","81500"
507,"2024-05-09","76000"
508,"2024-05-09","92000"
509,"2024-05-09","68000"
511,"2024-05-09","70000"
513,"2024-05-09","103000"
518,"2024-05-09","94500"
521,"2024-05-09","182000"
525,"2024-05-09","66500"
528,"2024-05-09","289500"
532,"2024-05-09","64000"
536,"2024-05-09","88500"
537,"2024-05-09","105000"
540,"2024-05-09","144500"
544,"2024-05-09","95000"
548,"2024-05-09","116500"
549,"2024-05-09","78000"
551,"2024-05-09","81000"
553,"2024-05-09","95000"
555,"2024-05-09","71500"
556,"2024-05-09","90500"
558,"2024-05-09","71000"
560,"2024-05-09","110500"
564,"2024-05-09","85500"
565,"2024-05-09","75500"
567,"2024-05-09","156500"
568,"2024-05-09","188000"
570,"2024-05-09","96000"
571,"2024-05-09","105500"
572,"2024-05-09","88500"
574,"2024-05-09","95000"
575,"2024-05-09","72000"
576,"2024-05-09","86000"
577,"2024-05-09","61000"
578,"2024-05-09","69000"
580,"2024-05-09","77000"
588,"2024-05-09","197000"
592,"2024-05-09","81500"
595,"2024-05-09","76500"
601,"2024-05-09","79000"
602,"2024-05-09","101000"
607,"2024-05-09","188000"
608,"2024-05-09","77500"
609,"2024-05-09","164000"
610,"2024-05-09","106000"
612,"2024-05-09","82000"
613,"2024-05-09","86000"
615,"2024-05-09","117000"
616,"2024-05-09","69500"
617,"2024-05-09","174000"
622,"2024-05-09","235000"
623,"2024-05-09","152000"
624,"2024-05-09","83500"
626,"2024-05-09","100500"
631,"2024-05-09","66500"
632,"2024-05-09","75000"
635,"2024-05-09","93000"
639,"2024-05-09","186500"
644,"2024-05-09","70000"
646,"2024-05-09","72500"
652,"2024-05-09","81000"
653,"2024-05-09","81000"
654,"2024-05-09","81000"
656,"2024-05-09","158000"
661,"2024-05-09","87500"
662,"2024-05-09","72000"
665,"2024-05-09","113000"
668,"2024-05-09","69500"
670,"2024-05-09","98000"
678,"2024-05-09","76000"
679,"2024-05-09","174500"
680,"2024-05-09","90000"
689,"2024-05-09","97500"
697,"2024-05-09","92500"
698,"2024-05-09","143500"
699,"2024-05-09","108000"
701,"2024-05-09","87000"
704,"2024-05-09","84000"
707,"2024-05-09","167000"
713,"2024-05-09","95000"
718,"2024-05-09","98500"
720,"2024-05-09","231000"
723,"2024-05-09","78500"
724,"2024-05-09","188000"
726,"2024-05-09","86500"
729,"2024-05-09","303500"
731,"2024-05-09","66500"
735,"2024-05-09","95500"
737,"2024-05-09","66000"
740,"2024-05-09","277500"
741,"2024-05-09","77000"
750,"2024-05-09","197000"
752,"2024-05-09","179500"
753,"2024-05-09","91000"
756,"2024-05-09","171500"
764,"2024-05-09","86500"
765,"2024-05-09","84500"
767,"2024-05-09","208500"
771,"2024-05-09","95000"
772,"2024-05-09","110500"
774,"2024-05-09","77000"
775,"2024-05-09","71000"
779,"2024-05-09","81500"
780,"2024-05-09","63500"
784,"2024-05-09","177500"
787,"2024-05-09","76000"
788,"2024-05-09","84000"
791,"2024-05-09","80500"
792,"2024-05-09","91000"
793,"2024-05-09","154000"
804,"2024-05-09","269500"
809,"2024-05-09","74000"
813,"2024-05-09","149000"
816,"2024-05-09","75500"
817,"2024-05-09","144000"
832,"2024-05-09","80000"
833,"2024-05-09","54000"
834,"2024-05-09","71000"
835,"2024-05-09","84000"
839,"2024-05-09","281500"
841,"2024-05-09","80000"
843,"2024-05-09","127500"
847,"2024-05-09","167500"
851,"2024-05-09","110500"
852,"2024-05-09","116000"
857,"2024-05-09","82500"
861,"2024-05-09","87500"
864,"2024-05-09","104500"
867,"2024-05-09","102000"
868,"2024-05-09","145500"
869,"2024-05-09","80000"
870,"2024-05-09","96500"
871,"2024-05-09","54000"
872,"2024-05-09","72500"
875,"2024-05-09","84000"
878,"2024-05-09","82500"
879,"2024-05-09","83500"
880,"2024-05-09","62500"
881,"2024-05-09","94500"
882,"2024-05-09","79500"
884,"2024-05-09","249000"
885,"2024-05-09","85000"
894,"2024-05-09","89000"
896,"2024-05-09","78000"
898,"2024-05-09","159000"
901,"2024-05-09","90500"
902,"2024-05-09","82000"
908,"2024-05-09","86000"
909,"2024-05-09","72500"
911,"2024-05-09","237000"
915,"2024-05-09","166500"
916,"2024-05-09","140000"
919,"2024-05-09","81000"
921,"2024-05-09","88500"
923,"2024-05-09","147000"
926,"2024-05-09","189000"
927,"2024-05-09","101000"
930,"2024-05-09","88500"
931,"2024-05-09","221500"
937,"2024-05-09","95000"
938,"2024-05-09","74500"
939,"2024-05-09","85000"
943,"2024-05-09","91500"
944,"2024-05-09","85000"
947,"2024-05-09","91500"
950,"2024-05-09","57000"
952,"2024-05-09","165500"
957,"2024-05-09","66000"
958,"2024-05-09","61000"
959,"2024-05-09","101500"
960,"2024-05-09","191000"
961,"2024-05-09","92500"
965,"2024-05-09","81500"
967,"2024-05-09","175000"
972,"2024-05-09","91000"
973,"2024-05-09","81000"
981,"2024-05-09","70500"
982,"2024-05-09","198000"
989,"2024-05-09","70000"
990,"2024-05-09","86500"
991,"2024-05-09","81500"
995,"2024-05-09","94000"
1000,"2024-05-09","182000"
1002,"2024-05-09","109000"
1009,"2024-05-09","184500"
1010,"2024-05-09","79000"
1011,"2024-05-09","101000"
1014,"2024-05-09","205000"
1017,"2024-05-09","140000"
1018,"2024-05-09","91000"
1022,"2024-05-09","81500"
1026,"2024-05-09","91000"
1029,"2024-05-09","81000"
1032,"2024-05-09","103000"
1033,"2024-05-09","82000"
1035,"2024-05-09","90000"
1038,"2024-05-09","59000"
1042,"2024-05-09","104000"
1044,"2024-05-09","78500"
1048,"2024-05-09","88000"
1051,"2024-05-09","87500"
1052,"2024-05-09","115500"
1054,"2024-05-09","85500"
1055,"2024-05-09","71500"
1058,"2024-05-09","94500"
1063,"2024-05-09","84500"
1065,"2024-05-09","87000"
1067,"2024-05-09","185000"
1071,"2024-05-09","116500"
1073,"2024-05-09","109000"
1075,"2024-05-09","93000"
1078,"2024-05-09","69000"
1083,"2024-05-09","103500"
1090,"2024-05-09","183500"
1091,"2024-05-09","72000"
1092,"2024-05-09","87000"
1099,"2024-05-09","85000"
1100,"2024-05-09","98500"
1102,"2024-05-09","100000"
1105,"2024-05-09","78000"
1108,"2024-05-09","158000"
1109,"2024-05-09","83000"
1112,"2024-05-09","110000"
1117,"2024-05-09","81000"
1118,"2024-05-09","116000"
1119,"2024-05-09","75500"
1128,"2024-05-09","81500"
1132,"2024-05-09","194500"
1136,"2024-05-09","151500"
1137,"2024-05-09","89000"
1140,"2024-05-09","97500"
1142,"2024-05-09","78500"
1145,"2024-05-09","83000"
1147,"2024-05-09","88000"
1148,"2024-05-09","189000"
1155,"2024-05-09","84500"
1156,"2024-05-09","83500"
1161,"2024-05-09","179000"
1162,"2024-05-09","174500"
1164,"2024-05-09","95500"
1169,"2024-05-09","100500"
1177,"2024-05-09","39500"
1179,"2024-05-09","91500"
1186,"2024-05-09","87500"
1188,"2024-05-09","81000"
1191,"2024-05-09","133500"
1194,"2024-05-09","79000"
1196,"2024-05-09","185000"
1197,"2024-05-09","74000"
1205,"2024-05-09","272500"
1208,"2024-05-09","78500"
1211,"2024-05-09","101000"
1212,"2024-05-09","399500"
1214,"2024-05-09","176000"
1216,"2024-05-09","105500"
1222,"2024-05-09","178000"
1235,"2024-05-09","79000"
1236,"2024-05-09","63000"
1242,"2024-05-09","183500"
1244,"2024-05-09","105500"
1246,"2024-05-09","75500"
1253,"2024-05-09","74000"
1254,"2024-05-09","98000"
1255,"2024-05-09","86500"
1259,"2024-05-09","77500"
1265,"2024-05-09","174000"
1267,"2024-05-09","108000"
1268,"2024-05-09","70000"
1269,"2024-05-09","77000"
1270,"2024-05-09","89000"
1271,"2024-05-09","84000"
1272,"2024-05-09","102500"
1273,"2024-05-09","208500"
1275,"2024-05-09","354500"
1276,"2024-05-09","75500"
1281,"2024-05-09","88000"
1283,"2024-05-09","77500"
1287,"2024-05-09","168000"
1288,"2024-05-09","88500"
1290,"2024-05-09","83500"
1292,"2024-05-09","106000"
1293,"2024-05-09","137500"
1298,"2024-05-09","168500"
1299,"2024-05-09","110000"
1300,"2024-05-09","111500"
1303,"2024-05-09","85500"
1306,"2024-05-09","98000"
1312,"2024-05-09","92500"
1314,"2024-05-09","36500"
1316,"2024-05-09","98000"
1319,"2024-05-09","77000"
1332,"2024-05-09","156500"
1337,"2024-05-09","90500"
1339,"2024-05-09","100000"
1340,"2024-05-09","86500"
1341,"2024-05-09","88000"
1346,"2024-05-09","59500"
1352,"2024-05-09","174000"
1353,"2024-05-09","168500"
1354,"2024-05-09","85000"
1357,"2024-05-09","186000"
1360,"2024-05-09","75500"
1361,"2024-05-09","73500"
1364,"2024-05-09","155000"
1365,"2024-05-09","93000"
1367,"2024-05-09","65500"
1375,"2024-05-09","87000"
1385,"2024-05-09","169500"
1390,"2024-05-09","67500"
1391,"2024-05-09","51500"
1397,"2024-05-09","99500"
1400,"2024-05-09","75000"
1402,"2024-05-09","179500"
1403,"2024-05-09","67500"
1404,"2024-05-09","104000"
1406,"2024-05-09","71500"
1407,"2024-05-09","103500"
1409,"2024-05-09","107000"
1412,"2024-05-09","95000"
1419,"2024-05-09","95500"
1420,"2024-05-09","81000"
1421,"2024-05-09","189500"
1431,"2024-05-09","108000"
9,"2024-05-10","79000"
33,"2024-05-10","219000"
34,"2024-05-10","99500"
53,"2024-05-10","82500"
83,"2024-05-10","85500"
106,"2024-05-10","91000"
178,"2024-05-10","91500"
185,"2024-05-10","80500"
186,"2024-05-10","82000"
205,"2024-05-10","137000"
218,"2024-05-10","73000"
220,"2024-05-10","104500"
226,"2024-05-10","73000"
229,"2024-05-10","82000"
236,"2024-05-10","104000"
238,"2024-05-10","91500"
254,"2024-05-10","92500"
262,"2024-05-10","84500"
275,"2024-05-10","90000"
276,"2024-05-10","95000"
290,"2024-05-10","101000"
299,"2024-05-10","66500"
300,"2024-05-10","67000"
302,"2024-05-10","89000"
312,"2024-05-10","69500"
313,"2024-05-10","73000"
323,"2024-05-10","94000"
325,"2024-05-10","70000"
347,"2024-05-10","105000"
356,"2024-05-10","116000"
416,"2024-05-10","92000"
426,"2024-05-10","68000"
427,"2024-05-10","117500"
434,"2024-05-10","97000"
453,"2024-05-10","71500"
473,"2024-05-10","79500"
475,"2024-05-10","79000"
503,"2024-05-10","111500"
509,"2024-05-10","105500"
528,"2024-05-10","83000"
565,"2024-05-10","103000"
574,"2024-05-10","174500"
586,"2024-05-10","76000"
641,"2024-05-10","68000"
650,"2024-05-10","96500"
663,"2024-05-10","92000"
666,"2024-05-10","75000"
706,"2024-05-10","80500"
709,"2024-05-10","61500"
713,"2024-05-10","90000"
715,"2024-05-10","57000"
723,"2024-05-10","79500"
731,"2024-05-10","70500"
735,"2024-05-10","84000"
750,"2024-05-10","74000"
758,"2024-05-10","101500"
766,"2024-05-10","89000"
769,"2024-05-10","73500"
793,"2024-05-10","98500"
800,"2024-05-10","48000"
819,"2024-05-10","74000"
826,"2024-05-10","87500"
849,"2024-05-10","89500"
881,"2024-05-10","75000"
886,"2024-05-10","102000"
909,"2024-05-10","93000"
923,"2024-05-10","66500"
939,"2024-05-10","94500"
941,"2024-05-10","73500"
942,"2024-05-10","82500"
944,"2024-05-10","93500"
945,"2024-05-10","97500"
948,"2024-05-10","102000"
957,"2024-05-10","70000"
959,"2024-05-10","70000"
965,"2024-05-10","93500"
978,"2024-05-10","115000"
1005,"2024-05-10","92000"
1016,"2024-05-10","150500"
1100,"2024-05-10","72500"
1140,"2024-05-10","84000"
1154,"2024-05-10","109000"
1155,"2024-05-10","66000"
1195,"2024-05-10","91000"
1199,"2024-05-10","186000"
1203,"2024-05-10","67500"
1212,"2024-05-10","128500"
1233,"2024-05-10","92500"
1283,"2024-05-10","90500"
1323,"2024-05-10","78000"
1332,"2024-05-10","90000"
1348,"2024-05-10","71500"
1358,"2024-05-10","56000"
1372,"2024-05-10","99000"
1386,"2024-05-10","117000"
1403,"2024-05-10","94000"
1421,"2024-05-10","98500"
1,"2024-05-11","89000"
4,"2024-05-11","108500"
5,"2024-05-11","63000"
9,"2024-05-11","184500"
10,"2024-05-11","61000"
11,"2024-05-11","90500"
23,"2024-05-11","81000"
29,"2024-05-11","91500"
31,"2024-05-11","70500"
37,"2024-05-11","73500"
43,"2024-05-11","83500"
44,"2024-05-11","187000"
49,"2024-05-11","96500"
53,"2024-05-11","99500"
55,"2024-05-11","152000"
63,"2024-05-11","273500"
64,"2024-05-11","97000"
75,"2024-05-11","72500"
78,"2024-05-11","96000"
81,"2024-05-11","85000"
86,"2024-05-11","110000"
113,"2024-05-11","106000"
116,"2024-05-11","98500"
117,"2024-05-11","155500"
121,"2024-05-11","80000"
142,"2024-05-11","57500"
153,"2024-05-11","58000"
160,"2024-05-11","68500"
165,"2024-05-11","60000"
173,"2024-05-11","92000"
174,"2024-05-11","155500"
184,"2024-05-11","161000"
185,"2024-05-11","72000"
187,"2024-05-11","75000"
193,"2024-05-11","83000"
196,"2024-05-11","209500"
198,"2024-05-11","77500"
210,"2024-05-11","84500"
215,"2024-05-11","111000"
216,"2024-05-11","109500"
218,"2024-05-11","87500"
220,"2024-05-11","171000"
223,"2024-05-11","110000"
232,"2024-05-11","95000"
245,"2024-05-11","67000"
248,"2024-05-11","93500"
250,"2024-05-11","190000"
260,"2024-05-11","51500"
269,"2024-05-11","85500"
270,"2024-05-11","84000"
271,"2024-05-11","57500"
275,"2024-05-11","170000"
278,"2024-05-11","69000"
280,"2024-05-11","79500"
290,"2024-05-11","100500"
293,"2024-05-11","87500"
299,"2024-05-11","76500"
302,"2024-05-11","78000"
306,"2024-05-11","192000"
314,"2024-05-11","79500"
319,"2024-05-11","69000"
323,"2024-05-11","46500"
328,"2024-05-11","100000"
330,"2024-05-11","194000"
339,"2024-05-11","91000"
340,"2024-05-11","96500"
343,"2024-05-11","71500"
344,"2024-05-11","133500"
347,"2024-05-11","78000"
351,"2024-05-11","85500"
355,"2024-05-11","87500"
359,"2024-05-11","93000"
370,"2024-05-11","51500"
379,"2024-05-11","195500"
382,"2024-05-11","73500"
383,"2024-05-11","153500"
384,"2024-05-11","77000"
386,"2024-05-11","80000"
391,"2024-05-11","155500"
398,"2024-05-11","268500"
399,"2024-05-11","68500"
401,"2024-05-11","105000"
403,"2024-05-11","99000"
408,"2024-05-11","87500"
419,"2024-05-11","102500"
429,"2024-05-11","160000"
433,"2024-05-11","57000"
438,"2024-05-11","92500"
440,"2024-05-11","74000"
444,"2024-05-11","88500"
447,"2024-05-11","114000"
450,"2024-05-11","52000"
452,"2024-05-11","84000"
460,"2024-05-11","62500"
461,"2024-05-11","86000"
469,"2024-05-11","161000"
470,"2024-05-11","94500"
475,"2024-05-11","146000"
476,"2024-05-11","102500"
480,"2024-05-11","93500"
485,"2024-05-11","148000"
486,"2024-05-11","232000"
504,"2024-05-11","56000"
509,"2024-05-11","170500"
511,"2024-05-11","150000"
516,"2024-05-11","67500"
521,"2024-05-11","93500"
525,"2024-05-11","75000"
528,"2024-05-11","136000"
530,"2024-05-11","121500"
532,"2024-05-11","100000"
543,"2024-05-11","126000"
546,"2024-05-11","79000"
547,"2024-05-11","106500"
550,"2024-05-11","106000"
553,"2024-05-11","89000"
564,"2024-05-11","84000"
566,"2024-05-11","69000"
568,"2024-05-11","91500"
580,"2024-05-11","110000"
583,"2024-05-11","118000"
584,"2024-05-11","83000"
586,"2024-05-11","98500"
590,"2024-05-11","124000"
593,"2024-05-11","81000"
594,"2024-05-11","118000"
598,"2024-05-11","65000"
607,"2024-05-11","119500"
617,"2024-05-11","84000"
624,"2024-05-11","92500"
629,"2024-05-11","95000"
631,"2024-05-11","88000"
633,"2024-05-11","79000"
641,"2024-05-11","82500"
647,"2024-05-11","224000"
652,"2024-05-11","103000"
657,"2024-05-11","171500"
661,"2024-05-11","85000"
662,"2024-05-11","75000"
664,"2024-05-11","99000"
665,"2024-05-11","85500"
678,"2024-05-11","93500"
681,"2024-05-11","118000"
688,"2024-05-11","90500"
689,"2024-05-11","74500"
690,"2024-05-11","66500"
695,"2024-05-11","95500"
696,"2024-05-11","133500"
698,"2024-05-11","108000"
704,"2024-05-11","155500"
712,"2024-05-11","128000"
718,"2024-05-11","59500"
720,"2024-05-11","88500"
727,"2024-05-11","68500"
752,"2024-05-11","165000"
767,"2024-05-11","87500"
769,"2024-05-11","173000"
772,"2024-05-11","97000"
774,"2024-05-11","69000"
779,"2024-05-11","97000"
783,"2024-05-11","91000"
798,"2024-05-11","90000"
799,"2024-05-11","65000"
806,"2024-05-11","71500"
808,"2024-05-11","82500"
813,"2024-05-11","116000"
817,"2024-05-11","83000"
821,"2024-05-11","66000"
825,"2024-05-11","91000"
826,"2024-05-11","83000"
829,"2024-05-11","72500"
835,"2024-05-11","75000"
840,"2024-05-11","104000"
841,"2024-05-11","77500"
847,"2024-05-11","79000"
848,"2024-05-11","104500"
857,"2024-05-11","73500"
862,"2024-05-11","85500"
864,"2024-05-11","65000"
870,"2024-05-11","66000"
871,"2024-05-11","56000"
877,"2024-05-11","133500"
880,"2024-05-11","94500"
881,"2024-05-11","209500"
886,"2024-05-11","99000"
894,"2024-05-11","106500"
899,"2024-05-11","89500"
902,"2024-05-11","81500"
907,"2024-05-11","79500"
908,"2024-05-11","81500"
911,"2024-05-11","49000"
916,"2024-05-11","89500"
919,"2024-05-11","81000"
927,"2024-05-11","111500"
928,"2024-05-11","93500"
930,"2024-05-11","97500"
931,"2024-05-11","93500"
944,"2024-05-11","105000"
946,"2024-05-11","90000"
948,"2024-05-11","93000"
950,"2024-05-11","61000"
952,"2024-05-11","49000"
963,"2024-05-11","107000"
967,"2024-05-11","88000"
968,"2024-05-11","80500"
975,"2024-05-11","61500"
978,"2024-05-11","77000"
982,"2024-05-11","95000"
991,"2024-05-11","75000"
996,"2024-05-11","81000"
1000,"2024-05-11","96000"
1009,"2024-05-11","98000"
1014,"2024-05-11","49000"
1016,"2024-05-11","78000"
1023,"2024-05-11","84500"
1024,"2024-05-11","92500"
1025,"2024-05-11","223000"
1033,"2024-05-11","80500"
1036,"2024-05-11","79500"
1039,"2024-05-11","174000"
1058,"2024-05-11","72500"
1072,"2024-05-11","172000"
1074,"2024-05-11","71000"
1085,"2024-05-11","95500"
1088,"2024-05-11","88000"
1089,"2024-05-11","55500"
1090,"2024-05-11","92500"
1091,"2024-05-11","62500"
1092,"2024-05-11","172500"
1094,"2024-05-11","89000"
1096,"2024-05-11","96000"
1101,"2024-05-11","63000"
1103,"2024-05-11","72000"
1118,"2024-05-11","98000"
1119,"2024-05-11","80000"
1124,"2024-05-11","81000"
1128,"2024-05-11","98000"
1140,"2024-05-11","172000"
1146,"2024-05-11","82500"
1148,"2024-05-11","168000"
1152,"2024-05-11","85500"
1154,"2024-05-11","63000"
1156,"2024-05-11","100000"
1160,"2024-05-11","74500"
1177,"2024-05-11","75500"
1178,"2024-05-11","98500"
1180,"2024-05-11","90000"
1187,"2024-05-11","93500"
1188,"2024-05-11","64500"
1195,"2024-05-11","60500"
1208,"2024-05-11","100000"
1209,"2024-05-11","91000"
1220,"2024-05-11","82000"
1223,"2024-05-11","182000"
1242,"2024-05-11","73000"
1263,"2024-05-11","82500"
1272,"2024-05-11","93000"
1273,"2024-05-11","192000"
1280,"2024-05-11","155000"
1281,"2024-05-11","148000"
1286,"2024-05-11","89000"
1287,"2024-05-11","82000"
1289,"2024-05-11","179000"
1292,"2024-05-11","102500"
1298,"2024-05-11","83500"
1299,"2024-05-11","174000"
1304,"2024-05-11","173500"
1310,"2024-05-11","95000"
1311,"2024-05-11","81000"
1317,"2024-05-11","71500"
1320,"2024-05-11","92000"
1322,"2024-05-11","69000"
1327,"2024-05-11","95500"
1331,"2024-05-11","96500"
1336,"2024-05-11","52000"
1339,"2024-05-11","87000"
1342,"2024-05-11","83000"
1345,"2024-05-11","188500"
1348,"2024-05-11","94000"
1350,"2024-05-11","90500"
1352,"2024-05-11","100500"
1355,"2024-05-11","84000"
1357,"2024-05-11","70000"
1358,"2024-05-11","92500"
1360,"2024-05-11","159500"
1366,"2024-05-11","84000"
1371,"2024-05-11","82500"
1372,"2024-05-11","93500"
1379,"2024-05-11","107500"
1380,"2024-05-11","78000"
1381,"2024-05-11","75500"
1389,"2024-05-11","85500"
1390,"2024-05-11","84000"
1392,"2024-05-11","78000"
1395,"2024-05-11","88500"
1398,"2024-05-11","69500"
1403,"2024-05-11","69500"
70,"2024-05-12","89000"
147,"2024-05-12","77500"
384,"2024-05-12","71000"
520,"2024-05-12","93000"
750,"2024-05-12","61000"
884,"2024-05-12","105000"
1008,"2024-05-12","92000"
1102,"2024-05-12","83500"
1268,"2024-05-12","85000"
1318,"2024-05-12","87000"
3,"2024-05-13","157500"
7,"2024-05-13","176000"
15,"2024-05-13","90500"
23,"2024-05-13","104500"
24,"2024-05-13","93500"
26,"2024-05-13","102500"
28,"2024-05-13","61500"
30,"2024-05-13","73500"
34,"2024-05-13","89000"
37,"2024-05-13","91000"
54,"2024-05-13","219000"
59,"2024-05-13","110500"
62,"2024-05-13","197000"
63,"2024-05-13","166500"
66,"2024-05-13","103500"
68,"2024-05-13","171500"
72,"2024-05-13","101500"
81,"2024-05-13","115000"
83,"2024-05-13","92500"
100,"2024-05-13","157000"
101,"2024-05-13","90000"
107,"2024-05-13","161000"
118,"2024-05-13","114500"
119,"2024-05-13","108000"
124,"2024-05-13","86000"
125,"2024-05-13","93500"
134,"2024-05-13","165500"
135,"2024-05-13","191500"
140,"2024-05-13","73500"
141,"2024-05-13","115500"
149,"2024-05-13","74500"
154,"2024-05-13","78000"
156,"2024-05-13","163500"
165,"2024-05-13","86500"
168,"2024-05-13","116000"
174,"2024-05-13","62500"
183,"2024-05-13","96000"
186,"2024-05-13","180500"
188,"2024-05-13","78500"
190,"2024-05-13","87500"
191,"2024-05-13","64000"
193,"2024-05-13","83000"
198,"2024-05-13","192500"
207,"2024-05-13","72000"
215,"2024-05-13","98000"
218,"2024-05-13","67500"
219,"2024-05-13","80500"
220,"2024-05-13","63000"
223,"2024-05-13","157500"
227,"2024-05-13","63000"
228,"2024-05-13","103500"
234,"2024-05-13","103000"
235,"2024-05-13","151000"
246,"2024-05-13","50000"
248,"2024-05-13","105000"
250,"2024-05-13","206000"
252,"2024-05-13","73500"
254,"2024-05-13","70000"
255,"2024-05-13","75000"
258,"2024-05-13","74000"
261,"2024-05-13","172500"
263,"2024-05-13","106500"
266,"2024-05-13","85000"
267,"2024-05-13","76500"
268,"2024-05-13","100500"
269,"2024-05-13","84500"
271,"2024-05-13","110500"
272,"2024-05-13","174500"
273,"2024-05-13","95000"
276,"2024-05-13","97000"
278,"2024-05-13","65500"
280,"2024-05-13","170500"
281,"2024-05-13","147000"
287,"2024-05-13","110000"
290,"2024-05-13","91000"
294,"2024-05-13","108500"
299,"2024-05-13","94500"
300,"2024-05-13","83000"
301,"2024-05-13","89000"
310,"2024-05-13","52500"
313,"2024-05-13","98000"
314,"2024-05-13","95000"
316,"2024-05-13","75500"
319,"2024-05-13","97500"
320,"2024-05-13","83000"
327,"2024-05-13","110500"
330,"2024-05-13","76500"
331,"2024-05-13","68000"
334,"2024-05-13","108000"
335,"2024-05-13","85000"
336,"2024-05-13","81500"
337,"2024-05-13","184000"
342,"2024-05-13","88500"
344,"2024-05-13","75500"
347,"2024-05-13","73500"
351,"2024-05-13","153500"
356,"2024-05-13","170000"
364,"2024-05-13","51000"
365,"2024-05-13","87000"
368,"2024-05-13","78500"
370,"2024-05-13","92000"
373,"2024-05-13","79500"
390,"2024-05-13","106000"
391,"2024-05-13","72000"
393,"2024-05-13","60000"
395,"2024-05-13","75000"
396,"2024-05-13","88000"
400,"2024-05-13","188000"
401,"2024-05-13","156500"
403,"2024-05-13","99000"
405,"2024-05-13","89500"
408,"2024-05-13","91000"
409,"2024-05-13","77500"
417,"2024-05-13","117500"
420,"2024-05-13","194500"
421,"2024-05-13","87000"
425,"2024-05-13","94500"
427,"2024-05-13","82000"
431,"2024-05-13","119500"
432,"2024-05-13","76500"
433,"2024-05-13","220000"
